지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 나타난날(yyyymmdd),최고기온(°C),최고기온 나타난날(yyyymmdd),평균최저기온(°C),평균최고기온(°C),평균 해면기압(hPa),합계 강수량(mm),일 최다 강수량(mm),일 최다 강수량 나타난날(yyyymmdd),평균 상대습도(%),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균 풍속(m/s),최다 풍향(16방위),합계 소형 증발량(mm),합계 대형 증발량(mm)
284,거창,2017,12.2,-13.9,20171214,36.2,20170806,6,19.3,1016,782.8,74.8,20170911,67.3,2435.7,54.72,,1.4,270,,
284,거창,2018,12.3,-16.4,20180127,37.1,20180727,6.2,19.1,1015.6,1215.6,92.4,20180826,70.6,2230.2,50.1,,1.3,270,,
284,거창,2019,12.7,-12,20190127,34.6,20190804,6.7,19.6,1015.7,1232.4,114.3,20191002,70.3,2213.2,49.72,,1.3,270,,
284,거창,2020,12.5,-12,20200206,36.2,20200819,6.8,19.1,1016,1726.7,171.9,20200808,71.2,2365.7,53.02,,1.4,250,,
284,거창,2021,12.8,-17.4,20210108,35.4,20210807,7,19.6,1016.3,1080.2,95.7,20210707,71.5,2326.5,52.43,,1.4,270,,
285,합천,2010,13.2,-13.2,20100114,36.5,20100821,7.8,20,1016.3,1547.1,172.5,20100716,67.2,2032.5,45.65,,1.4,200,,
285,합천,2011,13.2,-16.4,20110116,35.4,20110804,7.5,19.9,1016.6,1624.5,208,20110709,64.8,2129.2,47.83,,1.5,200,,
285,합천,2012,12.9,-13.9,20120203,37.4,20120731,7.5,19.4,1015.9,1795.4,207,20120823,64.8,2128.9,47.72,,1.4,230,,
285,합천,2013,13.3,-14.9,20130104,37.3,20130810,7.5,20.2,1015.9,1276,150.5,20130705,65,2342.2,52.61,,1.3,200,,
285,합천,2014,13.1,-11.7,20140114,35.5,20140731,7.4,19.9,1016.5,1292.1,88,20140924,65.1,2063.5,46.35,,1.3,200,,
285,합천,2015,13.4,-11.5,20150209,37.3,20150730,7.9,20.1,1016.5,1044.5,61,20150712,66.4,2123.9,47.71,,1.2,200,,
285,합천,2016,13.8,-14,20160125,39.2,20160813,8.5,20.3,1016.5,1505.6,144,20160917,66.5,2231.6,50.02,,1.1,200,,
285,합천,2017,13.5,-13,20171214,38.4,20170805,7.2,20.7,1016.4,780,148,20170625,61.3,2574,57.82,,1.2,200,,
285,합천,2018,13.3,-15.2,20180207,39.5,20180726,7.3,20.3,1016.7,1479.4,182.5,20181006,65.6,2431.4,54.61,,1.3,200,,
285,합천,2019,13.8,-10.7,20190127,36.6,20190805,8,20.9,,1417.6,215.5,20191002,64.9,2339.6,54.08,,1.1,200,,
285,합천,2020,13.5,-10.6,20201217,35.6,20200819,8.1,20,1016.7,1733.5,186.3,20200808,72.8,2138.8,48.81,,1.1,230,,
285,합천,2021,13.9,-16.6,20210108,36.6,20210806,8.5,20.4,1016.2,1146.4,78.2,20210824,72.3,2030.7,46.06,,.9,230,,
288,밀양,2010,13.6,-12.2,20100114,36.4,20100802,8.1,20,1016,1251.5,127,20100711,64.3,2074.8,46.61,,1.7,340,,
288,밀양,2011,13.5,-15.8,20110116,35.9,20110901,7.9,19.8,1016.4,1529.8,245,20110709,62.9,2100.2,47.18,,1.7,340,,
288,밀양,2012,13.4,-14,20120203,37.5,20120731,7.8,19.7,1015.7,1370.4,106.5,20120908,62.3,2154.4,48.29,,1.6,340,,
288,밀양,2013,14.1,-12.9,20130104,38.4,20130819,8.3,20.9,1015.7,1036.5,64,20130705,61.9,2365.6,53.15,,1.5,340,,
288,밀양,2014,14,-10,20140114,37.9,20140731,8.4,20.7,1016.3,1212.4,105,20140825,63,2041.9,45.87,,1.4,340,,
288,밀양,2015,14.2,-11,20150103,36.6,20150806,8.7,20.6,1016.2,951.3,54.6,20150821,67.5,2124.8,47.74,,1.3,290,,
288,밀양,2016,14.7,-12,20160125,37.8,20160813,9.5,20.8,1016.2,1568.2,163.7,20160903,68.1,2094.7,46.96,,1,290,,
288,밀양,2017,14.2,-11.4,20170115,39,20170806,8.1,21.2,1016.1,558.1,33.7,20170406,61,2403.5,54,,1.1,340,,
288,밀양,2018,13.8,-13.7,20180206,38.9,20180801,8.2,20.3,1016.5,1337,197,20180826,65.6,2348.1,52.75,,1.1,20,,
288,밀양,2019,14.3,-9.4,20190127,36.6,20190813,8.6,20.8,1016,1181.1,129.5,20191002,64.7,2338.6,52.79,,1,340,,
288,밀양,2020,14.1,-9.9,20200206,36.2,20200820,8.7,20.3,1016.1,1398.8,92.7,20200808,64.7,2378.5,53.32,,1.1,340,,
288,밀양,2021,14.5,-14.2,20210108,37.8,20210807,9.1,21,1015.9,1202.5,121.6,20210821,65,2340.7,52.59,,1,340,,
289,산청,2010,13,-11.5,20100108,35,20100802,8.1,19,1016.2,2189.5,169,20100716,66.4,1910.5,42.93,,1.7,290,,
289,산청,2011,13.1,-11.7,20110108,34.8,20110720,8.2,18.7,1016.5,2013.1,189.5,20110626,62.8,2049.9,46.05,,2,290,,
289,산청,2012,12.8,-11.9,20120126,35.6,20120731,8.1,18.5,1015.7,1914.2,184.5,20120917,63.5,1981.7,44.43,,1.9,290,,
289,산청,2013,13.3,-13.3,20130111,36.8,20130811,8.1,19.4,1015.7,1253.6,148.5,20130705,63.1,2311,51.92,,1.9,290,,
289,산청,2014,13,-10.1,20140114,34.8,20140731,7.8,19.1,1016.3,1538.9,174.5,20140803,63.7,2240.4,50.34,,1.6,290,,
289,산청,2015,13.3,-9.9,20150201,35.3,20150809,8.4,19.2,1016.3,1397.2,273.5,20150712,64.2,2291.6,51.48,0,1.7,290,,
289,산청,2016,13.8,-12.1,20160124,37,20160812,9,19.6,1016.4,1530,161,20160917,63.8,2174.7,48.75,,1.7,290,,
289,산청,2017,13.3,-12.6,20171214,36.5,20170806,7.8,19.9,1016.4,770.8,60.1,20170625,64.3,2434.2,54.69,,1.7,290,,
289,산청,2018,13.1,-14.6,20180127,37.9,20180727,7.8,19.5,1016.6,1601.5,252.5,20180826,68.7,2303.4,51.91,,1.7,290,,
289,산청,2019,13.7,-9.6,20190127,36.4,20190802,8.3,20.2,1016.1,1769.9,250,20191002,67.9,2275.4,51.12,,1.6,290,,
289,산청,2020,13.3,-9.5,20200206,36.2,20200819,8.3,19.3,1016.7,2136.8,197.9,20200808,70.1,2161.2,48.45,,1.8,290,,
289,산청,2021,13.6,-14.5,20210109,36.3,20210807,8.3,19.9,1016.9,1142.8,60.4,20210824,71,2117.2,47.57,,1.7,290,,
294,거제,2010,14.4,-7.8,20100114,35.4,20100821,10.3,19.1,1015.8,1959.7,150.5,20100811,64.2,1960.2,44.05,,1.9,110,,
294,거제,2011,14.1,-10.4,20110116,34,20110901,10.3,18.6,1016.3,1734.6,122.5,20110626,65.7,1980.7,44.51,,2,290,,
294,거제,2012,14.2,-8.2,20120202,35.8,20120731,10.4,18.4,1015.6,2037,154,20120711,63.7,2071.3,46.58,,2,110,,
294,거제,2013,14.9,-9.2,20130208,36.7,20130811,10.9,19.6,1015.7,1256.3,151.5,20131008,61.9,2235.3,50.24,,2,290,,
294,거제,2014,14.8,-5,20140110,34.2,20140731,10.9,19.7,1016.2,2257.1,208,20140818,62.5,2016.2,45.31,,1.9,110,,
294,거제,2015,14.9,-6.6,20150209,35.9,20150809,10.9,19.7,1016.2,1778.4,126,20150821,63.1,2065.2,46.41,,1.8,110,,
294,거제,2016,15.6,-8.7,20160124,36.9,20160811,11.7,20.1,1016.3,2262.6,174.5,20161005,71.5,1885,46.12,,1.8,110,,
294,거제,2017,15.2,-6.8,20170115,37,20170807,11,20.2,1016.2,1411.1,308,20170911,68.4,2449.6,55.06,,1.8,290,,
294,거제,2018,15,-8.3,20180126,37.8,20180726,11,19.8,1016.5,2507.6,201.5,20180628,72.5,2341.5,52.77,,1.8,110,,
294,거제,2019,15.6,-3.4,20190127,35.8,20190802,11.5,20.5,1016,2268.7,262.5,20190922,70.8,2368.6,53.23,,1.7,110,,
294,거제,2020,14.7,-5.9,20201231,34.5,20200820,11.1,19.1,1016.7,2481.8,199.3,20200808,69.8,2143.1,48.2,,1.6,290,,
294,거제,2021,15.2,-9.9,20210108,34,20210805,11.3,19.5,1016.7,2227.9,149.3,20210823,69.9,2171.9,48.81,,1.5,110,,
295,남해,2010,14.2,-8.2,20100101,34.9,20100821,10.1,19.2,1015.9,2160.2,259,20100716,66.5,2073.9,46.6,,1.8,250,,
295,남해,2011,14.1,-10.4,20110116,34.6,20110901,9.9,18.9,1016.4,2183.4,231.5,20110709,64.7,2165.3,48.66,,1.6,250,,
295,남해,2012,13.9,-10,20120203,35.5,20120801,10,18.6,1015.7,2208.7,214.5,20120917,63.8,2194.2,49.2,,1.5,250,,
295,남해,2013,14.8,-8.6,20130104,37.7,20130810,10.4,19.9,1015.8,1590.5,146,20130201,63.7,2436.1,54.74,,1.4,250,,
295,남해,2014,14.7,-7,20140110,34.5,20140731,10.6,19.7,1016.3,2058.4,258.5,20140802,66.6,2113,47.48,,1.3,250,,
295,남해,2015,14.7,-7.2,20150209,34.7,20150807,10.7,19.7,1016.3,1789.3,132.5,20150708,66.3,2186.6,49.13,,1.3,250,,
295,남해,2016,15.1,-8.8,20160124,37.5,20160811,11.1,20,1016.3,2400.8,267.5,20160917,68.1,2233.2,50.08,,1.3,250,,
295,남해,2017,14.9,-9.1,20170115,36.9,20170807,10.4,20.2,1016.4,1157.8,104,20170814,65.9,2559.9,57.52,,1.3,250,,
295,남해,2018,14.6,-9.9,20180126,36.8,20180727,10.3,19.7,1016.7,2203.6,225.5,20181006,68.2,2407.8,54.11,,1.3,250,,
295,남해,2019,15.2,-5.4,20190116,35.2,20190813,10.9,20.3,1016.2,2171.7,185,20190720,67,2463,55.35,,1.3,250,,
295,남해,2020,14.6,-7.4,20201231,34.6,20200820,10.6,19.4,1016.4,2258,146.4,20200713,69.3,2287.2,51.29,,1.4,250,,
295,남해,2021,15.1,-11.5,20210108,35.5,20210806,11,19.9,1016.2,1981.4,269,20210706,70,2269.8,51.01,,1.5,250,,
